is_comb;items;pattern_filters;min_support;candidate_size;ja_version;correct;incorrect;empty_candidates;num_of_patterns;total;accuracy_overall;error_rate;avg_len_of_candidates;median_len_of_candidates;modus_len_of_candidates;max_len_of_candidates;min_len_of_candidates;guess_1;guess_2;guess_3;guess_perc_1;guess_perc_2;guess_perc_3
False;JA4+JA4S+SNI;len(1)x5+len(2)x10;0.05;3;4;366;39;0;191;405;0.9037037037037037;0.0962962962962963;2.128395061728395;2.0;3;3;1;270;65;31;0.67;0.16;0.08
True;JA4+JA4S+SNI;len(1)x5+len(2)x10;0.05;3;4;355;50;0;191;405;0.8765432098765432;0.12345679012345678;1.5851851851851853;1.0;1;3;1;297;41;17;0.73;0.1;0.04
False;JA4+JA4S+SNI;len(1)x5+len(3)x10;0.05;3;4;364;41;0;125;405;0.8987654320987655;0.10123456790123457;2.128395061728395;2.0;3;3;1;230;102;32;0.57;0.25;0.08
True;JA4+JA4S+SNI;len(1)x5+len(3)x10;0.05;3;4;351;54;0;125;405;0.8666666666666667;0.13333333333333333;1.5851851851851853;1.0;1;3;1;269;68;14;0.66;0.17;0.03
False;JA4+JA4S+SNI;len(2)x5+len(3)x10;0.05;3;4;360;45;0;125;405;0.8888888888888888;0.1111111111111111;2.128395061728395;2.0;3;3;1;236;88;36;0.58;0.22;0.09
True;JA4+JA4S+SNI;len(2)x5+len(3)x10;0.05;3;4;351;54;0;125;405;0.8666666666666667;0.13333333333333333;1.5851851851851853;1.0;1;3;1;270;69;12;0.67;0.17;0.03
False;JA4+JA4S+SNI;len(1)x10+len(2)x5+len(2)x5;0.05;3;4;354;51;0;258;405;0.8740740740740741;0.1259259259259259;2.128395061728395;2.0;3;3;1;247;72;35;0.61;0.18;0.09
True;JA4+JA4S+SNI;len(1)x10+len(2)x5+len(2)x5;0.05;3;4;349;56;0;258;405;0.8617283950617284;0.1382716049382716;1.5851851851851853;1.0;1;3;1;285;57;7;0.7;0.14;0.02
False;JA4+JA4S+SNI;len(1)x5+len(2)x10+len(2)x5;0.05;3;4;365;40;0;260;405;0.9012345679012346;0.09876543209876543;2.128395061728395;2.0;3;3;1;270;61;34;0.67;0.15;0.08
True;JA4+JA4S+SNI;len(1)x5+len(2)x10+len(2)x5;0.05;3;4;353;52;0;260;405;0.8716049382716049;0.12839506172839507;1.5851851851851853;1.0;1;3;1;298;39;16;0.74;0.1;0.04
False;JA4+JA4S+SNI;len(1)x5+len(2)x5+len(2)x10;0.05;3;4;365;40;0;260;405;0.9012345679012346;0.09876543209876543;2.128395061728395;2.0;3;3;1;270;61;34;0.67;0.15;0.08
True;JA4+JA4S+SNI;len(1)x5+len(2)x5+len(2)x10;0.05;3;4;353;52;0;260;405;0.8716049382716049;0.12839506172839507;1.5851851851851853;1.0;1;3;1;298;39;16;0.74;0.1;0.04
False;JA4+JA4S+SNI;>=len(2);0.2;3;4;265;140;0;75;405;0.654320987654321;0.345679012345679;1.9530864197530864;2.0;1;3;1;225;28;12;0.56;0.07;0.03
True;JA4+JA4S+SNI;>=len(2);0.2;3;4;262;143;0;75;405;0.6469135802469136;0.3530864197530864;1.7876543209876543;1.0;1;3;1;238;18;6;0.59;0.04;0.01
False;JA4+JA4S+SNI;>=len(2)x10;0.2;3;4;265;140;0;75;405;0.654320987654321;0.345679012345679;1.9530864197530864;2.0;1;3;1;225;28;12;0.56;0.07;0.03
True;JA4+JA4S+SNI;>=len(2)x10;0.2;3;4;262;143;0;75;405;0.6469135802469136;0.3530864197530864;1.7876543209876543;1.0;1;3;1;238;18;6;0.59;0.04;0.01
False;JA4+JA4S+SNI;>=len(2)x5;0.2;3;4;280;125;0;56;405;0.691358024691358;0.30864197530864196;1.9530864197530864;2.0;1;3;1;224;28;28;0.55;0.07;0.07
True;JA4+JA4S+SNI;>=len(2)x5;0.2;3;4;276;129;0;56;405;0.6814814814814815;0.31851851851851853;1.7876543209876543;1.0;1;3;1;242;14;20;0.6;0.03;0.05
False;JA4+JA4S+SNI;len(2);0.2;3;4;264;141;0;57;405;0.6518518518518519;0.34814814814814815;1.9530864197530864;2.0;1;3;1;225;29;10;0.56;0.07;0.02
True;JA4+JA4S+SNI;len(2);0.2;3;4;261;144;0;57;405;0.6444444444444445;0.35555555555555557;1.7876543209876543;1.0;1;3;1;238;19;4;0.59;0.05;0.01
False;JA4+JA4S+SNI;len(2)x10;0.2;3;4;264;141;0;57;405;0.6518518518518519;0.34814814814814815;1.9530864197530864;2.0;1;3;1;225;29;10;0.56;0.07;0.02
True;JA4+JA4S+SNI;len(2)x10;0.2;3;4;261;144;0;57;405;0.6444444444444445;0.35555555555555557;1.7876543209876543;1.0;1;3;1;238;19;4;0.59;0.05;0.01
False;JA4+JA4S+SNI;len(2)x5;0.2;3;4;278;127;0;50;405;0.6864197530864198;0.3135802469135803;1.9530864197530864;2.0;1;3;1;227;27;24;0.56;0.07;0.06
True;JA4+JA4S+SNI;len(2)x5;0.2;3;4;275;130;0;50;405;0.6790123456790124;0.32098765432098764;1.7876543209876543;1.0;1;3;1;240;17;18;0.59;0.04;0.04
False;JA4+JA4S+SNI;len(3);0.2;3;4;224;181;0;18;405;0.5530864197530864;0.4469135802469136;1.8938271604938273;2.0;1;3;1;161;53;10;0.4;0.13;0.02
True;JA4+JA4S+SNI;len(3);0.2;3;4;224;181;0;18;405;0.5530864197530864;0.4469135802469136;1.980246913580247;2.0;1;3;1;175;45;4;0.43;0.11;0.01
False;JA4+JA4S+SNI;len(3)x10;0.2;3;4;224;181;0;18;405;0.5530864197530864;0.4469135802469136;1.8938271604938273;2.0;1;3;1;161;53;10;0.4;0.13;0.02
True;JA4+JA4S+SNI;len(3)x10;0.2;3;4;226;179;0;18;405;0.5580246913580247;0.4419753086419753;1.980246913580247;2.0;1;3;1;175;45;6;0.43;0.11;0.01
False;JA4+JA4S+SNI;len(3)x5;0.2;3;4;224;181;0;18;405;0.5530864197530864;0.4469135802469136;1.8938271604938273;2.0;1;3;1;184;29;11;0.45;0.07;0.03
True;JA4+JA4S+SNI;len(3)x5;0.2;3;4;224;181;0;18;405;0.5530864197530864;0.4469135802469136;1.980246913580247;2.0;1;3;1;198;21;5;0.49;0.05;0.01
False;JA4+JA4S+SNI;len(1)x5+len(2)x5;0.2;3;4;347;58;0;108;405;0.8567901234567902;0.14320987654320988;2.128395061728395;2.0;3;3;1;248;48;51;0.61;0.12;0.13
True;JA4+JA4S+SNI;len(1)x5+len(2)x5;0.2;3;4;352;53;0;108;405;0.8691358024691358;0.1308641975308642;1.5851851851851853;1.0;1;3;1;295;30;27;0.73;0.07;0.07
False;JA4+JA4S+SNI;len(1)x5+len(3)x5;0.2;3;4;335;70;0;76;405;0.8271604938271605;0.1728395061728395;2.128395061728395;2.0;3;3;1;247;49;39;0.61;0.12;0.1
True;JA4+JA4S+SNI;len(1)x5+len(3)x5;0.2;3;4;339;66;0;76;405;0.837037037037037;0.16296296296296298;1.5851851851851853;1.0;1;3;1;294;31;14;0.73;0.08;0.03
False;JA4+JA4S+SNI;len(2)x5+len(3)x5;0.2;3;4;264;141;0;68;405;0.6518518518518519;0.34814814814814815;1.9530864197530864;2.0;1;3;1;226;28;10;0.56;0.07;0.02
True;JA4+JA4S+SNI;len(2)x5+len(3)x5;0.2;3;4;261;144;0;68;405;0.6444444444444445;0.35555555555555557;1.7876543209876543;1.0;1;3;1;239;18;4;0.59;0.04;0.01
False;JA4+JA4S+SNI;len(1)x5+len(2)x10;0.2;3;4;333;72;0;115;405;0.8222222222222222;0.17777777777777778;2.128395061728395;2.0;3;3;1;242;54;37;0.6;0.13;0.09
True;JA4+JA4S+SNI;len(1)x5+len(2)x10;0.2;3;4;338;67;0;115;405;0.8345679012345679;0.1654320987654321;1.5851851851851853;1.0;1;3;1;292;33;13;0.72;0.08;0.03
False;JA4+JA4S+SNI;len(1)x5+len(3)x10;0.2;3;4;335;70;0;76;405;0.8271604938271605;0.1728395061728395;2.128395061728395;2.0;3;3;1;247;49;39;0.61;0.12;0.1
True;JA4+JA4S+SNI;len(1)x5+len(3)x10;0.2;3;4;339;66;0;76;405;0.837037037037037;0.16296296296296298;1.5851851851851853;1.0;1;3;1;294;31;14;0.73;0.08;0.03
False;JA4+JA4S+SNI;len(2)x5+len(3)x10;0.2;3;4;264;141;0;68;405;0.6518518518518519;0.34814814814814815;1.9530864197530864;2.0;1;3;1;226;28;10;0.56;0.07;0.02
True;JA4+JA4S+SNI;len(2)x5+len(3)x10;0.2;3;4;261;144;0;68;405;0.6444444444444445;0.35555555555555557;1.7876543209876543;1.0;1;3;1;239;18;4;0.59;0.04;0.01
False;JA4+JA4S+SNI;len(1)x10+len(2)x5+len(2)x5;0.2;3;4;333;72;0;166;405;0.8222222222222222;0.17777777777777778;2.128395061728395;2.0;3;3;1;245;51;37;0.6;0.13;0.09
True;JA4+JA4S+SNI;len(1)x10+len(2)x5+len(2)x5;0.2;3;4;338;67;0;166;405;0.8345679012345679;0.1654320987654321;1.5851851851851853;1.0;1;3;1;294;31;13;0.73;0.08;0.03
False;JA4+JA4S+SNI;len(1)x5+len(2)x10+len(2)x5;0.2;3;4;333;72;0;165;405;0.8222222222222222;0.17777777777777778;2.128395061728395;2.0;3;3;1;242;54;37;0.6;0.13;0.09
True;JA4+JA4S+SNI;len(1)x5+len(2)x10+len(2)x5;0.2;3;4;338;67;0;165;405;0.8345679012345679;0.1654320987654321;1.5851851851851853;1.0;1;3;1;293;32;13;0.72;0.08;0.03
False;JA4+JA4S+SNI;len(1)x5+len(2)x5+len(2)x10;0.2;3;4;333;72;0;165;405;0.8222222222222222;0.17777777777777778;2.128395061728395;2.0;3;3;1;242;54;37;0.6;0.13;0.09
True;JA4+JA4S+SNI;len(1)x5+len(2)x5+len(2)x10;0.2;3;4;338;67;0;165;405;0.8345679012345679;0.1654320987654321;1.5851851851851853;1.0;1;3;1;293;32;13;0.72;0.08;0.03
False;JA4+JA4S+SNI;>=len(2);0.25;3;4;278;127;0;58;405;0.6864197530864198;0.3135802469135803;1.9530864197530864;2.0;1;3;1;225;27;26;0.56;0.07;0.06
True;JA4+JA4S+SNI;>=len(2);0.25;3;4;275;130;0;58;405;0.6790123456790124;0.32098765432098764;1.7876543209876543;1.0;1;3;1;239;17;19;0.59;0.04;0.05
False;JA4+JA4S+SNI;>=len(2)x10;0.25;3;4;278;127;0;58;405;0.6864197530864198;0.3135802469135803;1.9530864197530864;2.0;1;3;1;225;27;26;0.56;0.07;0.06
True;JA4+JA4S+SNI;>=len(2)x10;0.25;3;4;274;131;0;58;405;0.6765432098765433;0.3234567901234568;1.7876543209876543;1.0;1;3;1;239;17;18;0.59;0.04;0.04
False;JA4+JA4S+SNI;>=len(2)x5;0.25;3;4;283;122;0;52;405;0.6987654320987654;0.3012345679012346;1.9530864197530864;2.0;1;3;1;224;28;31;0.55;0.07;0.08
True;JA4+JA4S+SNI;>=len(2)x5;0.25;3;4;274;131;0;52;405;0.6765432098765433;0.3234567901234568;1.7876543209876543;1.0;1;3;1;240;17;17;0.59;0.04;0.04
False;JA4+JA4S+SNI;len(2);0.25;3;4;278;127;0;44;405;0.6864197530864198;0.3135802469135803;1.9530864197530864;2.0;1;3;1;225;29;24;0.56;0.07;0.06
True;JA4+JA4S+SNI;len(2);0.25;3;4;275;130;0;44;405;0.6790123456790124;0.32098765432098764;1.7876543209876543;1.0;1;3;1;239;18;18;0.59;0.04;0.04
False;JA4+JA4S+SNI;len(2)x10;0.25;3;4;278;127;0;44;405;0.6864197530864198;0.3135802469135803;1.9530864197530864;2.0;1;3;1;225;29;24;0.56;0.07;0.06
True;JA4+JA4S+SNI;len(2)x10;0.25;3;4;274;131;0;44;405;0.6765432098765433;0.3234567901234568;1.7876543209876543;1.0;1;3;1;239;18;17;0.59;0.04;0.04
False;JA4+JA4S+SNI;len(2)x5;0.25;3;4;278;127;0;42;405;0.6864197530864198;0.3135802469135803;1.9530864197530864;2.0;1;3;1;227;27;24;0.56;0.07;0.06
True;JA4+JA4S+SNI;len(2)x5;0.25;3;4;274;131;0;42;405;0.6765432098765433;0.3234567901234568;1.7876543209876543;1.0;1;3;1;240;17;17;0.59;0.04;0.04
False;JA4+JA4S+SNI;len(3);0.25;3;4;224;181;0;14;405;0.5530864197530864;0.4469135802469136;1.8938271604938273;2.0;1;3;1;198;13;13;0.49;0.03;0.03
True;JA4+JA4S+SNI;len(3);0.25;3;4;223;182;0;14;405;0.5506172839506173;0.44938271604938274;1.980246913580247;2.0;1;3;1;209;8;6;0.52;0.02;0.01
False;JA4+JA4S+SNI;len(3)x10;0.25;3;4;229;176;0;14;405;0.5654320987654321;0.4345679012345679;1.8938271604938273;2.0;1;3;1;199;16;14;0.49;0.04;0.03
True;JA4+JA4S+SNI;len(3)x10;0.25;3;4;222;183;0;14;405;0.5481481481481482;0.45185185185185184;1.980246913580247;2.0;1;3;1;209;6;7;0.52;0.01;0.02
False;JA4+JA4S+SNI;len(3)x5;0.25;3;4;235;170;0;14;405;0.5802469135802469;0.41975308641975306;1.8938271604938273;2.0;1;3;1;196;15;24;0.48;0.04;0.06
True;JA4+JA4S+SNI;len(3)x5;0.25;3;4;234;171;0;14;405;0.5777777777777777;0.4222222222222222;1.980246913580247;2.0;1;3;1;209;8;17;0.52;0.02;0.04
False;JA4+JA4S+SNI;len(1)x5+len(2)x5;0.25;3;4;343;62;0;92;405;0.8469135802469135;0.15308641975308643;2.128395061728395;2.0;3;3;1;239;52;52;0.59;0.13;0.13
True;JA4+JA4S+SNI;len(1)x5+len(2)x5;0.25;3;4;352;53;0;92;405;0.8691358024691358;0.1308641975308642;1.5851851851851853;1.0;1;3;1;294;33;25;0.73;0.08;0.06
False;JA4+JA4S+SNI;len(1)x5+len(3)x5;0.25;3;4;343;62;0;64;405;0.8469135802469135;0.15308641975308643;2.128395061728395;2.0;3;3;1;239;53;51;0.59;0.13;0.13
True;JA4+JA4S+SNI;len(1)x5+len(3)x5;0.25;3;4;353;52;0;64;405;0.8716049382716049;0.12839506172839507;1.5851851851851853;1.0;1;3;1;293;33;27;0.72;0.08;0.07
False;JA4+JA4S+SNI;len(2)x5+len(3)x5;0.25;3;4;278;127;0;56;405;0.6864197530864198;0.3135802469135803;1.9530864197530864;2.0;1;3;1;222;30;26;0.55;0.07;0.06
True;JA4+JA4S+SNI;len(2)x5+len(3)x5;0.25;3;4;275;130;0;56;405;0.6790123456790124;0.32098765432098764;1.7876543209876543;1.0;1;3;1;239;17;19;0.59;0.04;0.05
False;JA4+JA4S+SNI;len(1)x5+len(2)x10;0.25;3;4;343;62;0;94;405;0.8469135802469135;0.15308641975308643;2.128395061728395;2.0;3;3;1;238;53;52;0.59;0.13;0.13
True;JA4+JA4S+SNI;len(1)x5+len(2)x10;0.25;3;4;352;53;0;94;405;0.8691358024691358;0.1308641975308642;1.5851851851851853;1.0;1;3;1;293;34;25;0.72;0.08;0.06
