is_comb;items;pattern_filters;min_support;candidate_size;ja_version;correct;incorrect;empty_candidates;num_of_patterns;total;accuracy_overall;error_rate;avg_len_of_candidates;median_len_of_candidates;modus_len_of_candidates;max_len_of_candidates;min_len_of_candidates;guess_1;guess_2;guess_3;guess_perc_1;guess_perc_2;guess_perc_3
False;JA4+JA4S+SNI;len(1)x2;0.2;3;4;2737;1897;0;156;4634;0.5906344410876133;0.4093655589123867;2.790677600345274;3.0;3;3;1;1467;893;377;0.32;0.19;0.08
True;JA4+JA4S+SNI;len(1)x2;0.2;3;4;3715;919;0;156;4634;0.8016832110487699;0.19831678895123003;1.7136383254208027;1.0;1;3;1;3141;398;176;0.68;0.09;0.04
False;JA4+JA4S+SNI;len(3)x2;0.2;3;4;1678;2956;0;83;4634;0.36210617177384546;0.6378938282261545;2.7050064738886492;3.0;3;3;1;946;280;452;0.2;0.06;0.1
True;JA4+JA4S+SNI;len(3)x2;0.2;3;4;2305;2329;0;83;4634;0.4974104445403539;0.5025895554596461;2.044669831678895;2.0;3;3;1;1914;275;116;0.41;0.06;0.03
False;JA4+JA4S+SNI;len(2)x2;0.2;3;4;2956;1678;0;144;4634;0.6378938282261545;0.36210617177384546;2.7904618040569704;3.0;3;3;1;1894;608;454;0.41;0.13;0.1
True;JA4+JA4S+SNI;len(2)x2;0.2;3;4;3613;1021;0;144;4634;0.7796719896417782;0.22032801035822183;1.7302546396201985;1.0;1;3;1;3230;235;148;0.7;0.05;0.03
False;JA4+JA4S+SNI;len(1)x2+len(2)x2;0.2;3;4;3020;1614;0;300;4634;0.6517047906776003;0.34829520932239966;2.790677600345274;3.0;3;3;1;1837;609;574;0.4;0.13;0.12
True;JA4+JA4S+SNI;len(1)x2+len(2)x2;0.2;3;4;3665;969;0;300;4634;0.7908933966335779;0.2091066033664221;1.7136383254208027;1.0;1;3;1;3268;226;171;0.71;0.05;0.04
False;JA4+JA4S+SNI;len(1)x2+len(3)x2;0.2;3;4;2808;1826;0;239;4634;0.605955977557186;0.394044022442814;2.790677600345274;3.0;3;3;1;1357;1086;365;0.29;0.23;0.08
True;JA4+JA4S+SNI;len(1)x2+len(3)x2;0.2;3;4;3718;916;0;239;4634;0.8023305999136815;0.1976694000863185;1.7136383254208027;1.0;1;3;1;3026;480;212;0.65;0.1;0.05
False;JA4+JA4S+SNI;len(2)x2+len(3)x2;0.2;3;4;2921;1713;0;227;4634;0.63034095813552;0.36965904186447995;2.7904618040569704;3.0;3;3;1;1749;744;428;0.38;0.16;0.09
True;JA4+JA4S+SNI;len(2)x2+len(3)x2;0.2;3;4;3687;947;0;227;4634;0.7956409149762624;0.2043590850237376;1.7302546396201985;1.0;1;3;1;3249;259;179;0.7;0.06;0.04
False;JA4+JA4S+SNI;len(1)x2+len(2)x2+len(3)x2;0.2;3;4;2984;1650;0;383;4634;0.6439361242986621;0.35606387570133796;2.790677600345274;3.0;3;3;1;1840;661;483;0.4;0.14;0.1
True;JA4+JA4S+SNI;len(1)x2+len(2)x2+len(3)x2;0.2;3;4;3717;917;0;383;4634;0.8021148036253777;0.19788519637462235;1.7136383254208027;1.0;1;3;1;3246;253;218;0.7;0.05;0.05
False;JA4+JA4S+SNI;len(1)x2;0.25;3;4;2742;1892;0;155;4634;0.5917134225291325;0.4082865774708675;2.790677600345274;3.0;3;3;1;1466;900;376;0.32;0.19;0.08
True;JA4+JA4S+SNI;len(1)x2;0.25;3;4;3716;918;0;155;4634;0.8018990073370738;0.1981009926629262;1.7136383254208027;1.0;1;3;1;3141;401;174;0.68;0.09;0.04
False;JA4+JA4S+SNI;len(3)x2;0.25;3;4;1082;3552;0;58;4634;0.23349158394475614;0.7665084160552439;2.636167457919724;3.0;3;3;1;718;231;133;0.15;0.05;0.03
True;JA4+JA4S+SNI;len(3)x2;0.25;3;4;1417;3217;0;58;4634;0.30578334052654293;0.694216659473457;2.288088044885628;3.0;3;3;1;1160;187;70;0.25;0.04;0.02
False;JA4+JA4S+SNI;len(2)x2;0.25;3;4;2528;2106;0;128;4634;0.5455330168321105;0.4544669831678895;2.767587397496763;3.0;3;3;1;1471;842;215;0.32;0.18;0.05
True;JA4+JA4S+SNI;len(2)x2;0.25;3;4;3582;1052;0;128;4634;0.7729823047043591;0.22701769529564092;1.7593871385412172;1.0;1;3;1;2960;372;250;0.64;0.08;0.05
False;JA4+JA4S+SNI;len(1)x2+len(2)x2;0.25;3;4;2769;1865;0;283;4634;0.5975399223133362;0.4024600776866638;2.790677600345274;3.0;3;3;1;1494;839;436;0.32;0.18;0.09
True;JA4+JA4S+SNI;len(1)x2+len(2)x2;0.25;3;4;3728;906;0;283;4634;0.8044885627967199;0.1955114372032801;1.7136383254208027;1.0;1;3;1;3093;370;265;0.67;0.08;0.06
False;JA4+JA4S+SNI;len(1)x2+len(3)x2;0.25;3;4;2688;1946;0;213;4634;0.5800604229607251;0.4199395770392749;2.790677600345274;3.0;3;3;1;1401;1024;263;0.3;0.22;0.06
True;JA4+JA4S+SNI;len(1)x2+len(3)x2;0.25;3;4;3732;902;0;213;4634;0.8053517479499352;0.19464825205006475;1.7136383254208027;1.0;1;3;1;3033;516;183;0.65;0.11;0.04
False;JA4+JA4S+SNI;len(2)x2+len(3)x2;0.25;3;4;2504;2130;0;186;4634;0.5403539059128183;0.4596460940871817;2.767587397496763;3.0;3;3;1;1431;675;398;0.31;0.15;0.09
True;JA4+JA4S+SNI;len(2)x2+len(3)x2;0.25;3;4;3609;1025;0;186;4634;0.7788088044885628;0.2211911955114372;1.7593871385412172;1.0;1;3;1;2932;307;370;0.63;0.07;0.08
False;JA4+JA4S+SNI;len(1)x2+len(2)x2+len(3)x2;0.25;3;4;2788;1846;0;341;4634;0.6016400517911092;0.3983599482088908;2.790677600345274;3.0;3;3;1;1455;874;459;0.31;0.19;0.1
True;JA4+JA4S+SNI;len(1)x2+len(2)x2+len(3)x2;0.25;3;4;3729;905;0;341;4634;0.8047043590850237;0.19529564091497625;1.7136383254208027;1.0;1;3;1;3093;362;274;0.67;0.08;0.06
